time,val
-231480000,1.19
-231420000,1.564
-231360000,2.52
-231300000,1.18
-231240000,1.004
-231180000,1.208
-231120000,1.284
-231060000,1.216
-231000000,1.578
-230940000,1.534
-230880000,1.534
-230820000,1.528
-230760000,1.514
-230700000,1.622
-230640000,1.74
-230580000,1.648
-230520000,1.77
-230460000,1.774
-230400000,1.854
-230340000,1.846
-230280000,1.274
-230220000,1.166
-230160000,1.044
-230100000,1.01
-230040000,1.002
-229980000,1.066
-229920000,1.238
-229860000,1.238
-229800000,1.232
-229740000,1.204
-229680000,0.918
-229620000,0.916
-229560000,0.916
-229500000,0.93
-229440000,1.01
-229380000,1.096
-229320000,1.354
-229260000,1.338
-229200000,1.18
-229140000,1.03
-229080000,0.99
-229020000,0.99
-228960000,1.002
-228900000,1.01
-228840000,1.008
-228780000,1
-228720000,1.004
-228660000,1.002
-228600000,0.882
-228540000,1.098
-228480000,1.144
-228420000,0.98
-228360000,1.07
-228300000,1.014
-228240000,1.02
-228180000,1.93
-228120000,2.396
-228060000,2.436
-228000000,2.448
-227940000,2.42
-227880000,2.44
-227820000,2.44
-227760000,2.888
-227700000,3.344
-227640000,3.318
-227580000,3.292
-227520000,3.266
-227460000,2.908
-227400000,1.792
-227340000,1.79
-227280000,1.81
-227220000,1.824
-227160000,1.83
-227100000,1.924
-227040000,1.62
-226980000,1.97
-226920000,1.594
-226860000,1.602
-226800000,1.656
-226740000,1.468
-226680000,1.4
-226620000,3.314
-226560000,3.734
-226500000,3.72
-226440000,3.738
-226380000,3.706
-226320000,3.718
-226260000,3.73
-226200000,3.764
-226140000,3.746
-226080000,3.742
-226020000,3.728
-225960000,3.77
-225900000,3.81
-225840000,2.508
-225780000,3.896
-225720000,4.954
-225660000,3.642
-225600000,3.686
-225540000,3.744
-225480000,3.798
-225420000,3.754
-225360000,3.7
-225300000,3.708
-225240000,3.694
-225180000,3.656
-225120000,3.67
-225060000,3.662
-225000000,3.688
-224940000,3.704
-224880000,3.19
-224820000,1.574
-224760000,1.878
-224700000,1.648
-224640000,1.624
-224580000,1.624
-224520000,1.406
-224460000,1.36
-224400000,1.352
-224340000,1.426
-224280000,1.452
-224220000,1.462
-224160000,1.456
-224100000,1.448
-224040000,1.446
-223980000,1.446
-223920000,1.448
-223860000,1.456
-223800000,1.452
-223740000,1.456
-223680000,1.458
-223620000,1.424
-223560000,1.43
-223500000,1.416
-223440000,1.352
-223380000,1.31
-223320000,1.364
-223260000,1.366
-223200000,1.376
-223140000,1.364
-223080000,1.36
-223020000,1.376
-222960000,1.378
-222900000,1.386
-222840000,1.326
-222780000,1.372
-222720000,3.032
-222660000,3.596
-222600000,3.642
-222540000,3.614
-222480000,3.598
-222420000,3.592
-222360000,3.596
-222300000,3.57
-222240000,3.556
-222180000,3.538
-222120000,3.488
-222060000,3.532
-222000000,3.57
-221940000,3.614
-221880000,3.728
-221820000,1.954
-221760000,1.492
-221700000,1.488
-221640000,1.49
-221580000,1.498
-221520000,1.482
-221460000,1.474
-221400000,1.472
-221340000,1.478
-221280000,1.484
-221220000,1.48
-221160000,1.476
-221100000,1.47
-221040000,1.474
-220980000,1.41
-220920000,1.38
-220860000,1.396
-220800000,1.396
-220740000,1.394
-220680000,1.392
-220620000,1.36
-220560000,1.322
-220500000,1.322
-220440000,1.312
-220380000,1.314
-220320000,1.312
-220260000,1.314
-220200000,1.318
-220140000,1.322
-220080000,0.95
-220020000,0.244
-219960000,0.242
-219900000,0.242
-219840000,0.242
-219780000,0.24
-219720000,0.24
-219660000,0.24
-219600000,0.242
-219540000,0.24
-219480000,0.31
-219420000,0.446
-219360000,0.424
-219300000,0.422
-219240000,0.418
-219180000,0.414
-219120000,0.414
-219060000,0.416
-219000000,0.394
-218940000,0.338
-218880000,0.336
-218820000,0.334
-218760000,0.588
-218700000,1.678
-218640000,0.974
-218580000,0.562
-218520000,0.25
-218460000,0.24
-218400000,0.242
-218340000,0.244
-218280000,0.244
-218220000,0.242
-218160000,0.244
-218100000,0
-218040000,0
-217980000,0.246
-217920000,0.246
-217860000,0.244
-217800000,0.244
-217740000,0.244
-217680000,0.244
-217620000,0.242
-217560000,0.244
-217500000,0.244
-217440000,0.242
-217380000,0.244
-217320000,0.244
-217260000,0.242
-217200000,0.334
-217140000,0.354
-217080000,0.35
-217020000,0.35
-216960000,0.348
-216900000,0.346
-216840000,0.344
-216780000,0.344
-216720000,0.344
-216660000,0.344
-216600000,0.334
-216540000,0.954
-216480000,1.368
-216420000,1.996
-216360000,1.946
-216300000,1.84
-216240000,1.804
-216180000,1.778
-216120000,1.364
-216060000,0.298
-216000000,0.296
-215940000,0.23
-215880000,0.222
-215820000,0.224
-215760000,0.226
-215700000,0.228
-215640000,0.228
-215580000,0.23
-215520000,0.226
-215460000,0.228
-215400000,0.228
-215340000,0.226
-215280000,1.136
-215220000,1.068
-215160000,0.226
-215100000,0.226
-215040000,0.226
-214980000,0.226
-214920000,0.226
-214860000,0.226
-214800000,0.324
-214740000,0.336
-214680000,0.33
-214620000,0.33
-214560000,0.33
-214500000,0.332
-214440000,0.326
-214380000,0.326
-214320000,0.324
-214260000,1.494
-214200000,0.538
-214140000,0.324
-214080000,0.326
-214020000,0.334
-213960000,0.32
-213900000,0.374
-213840000,1.194
-213780000,0.31
-213720000,0.31
-213660000,0.31
-213600000,0.31
-213540000,0.34
-213480000,0.38
-213420000,0.382
-213360000,0.388
-213300000,0.38
-213240000,0.388
-213180000,0.38
-213120000,0.636
-213060000,0.874
-213000000,2.634
-212940000,2.096
-212880000,2.614
-212820000,2.222
-212760000,2.48
-212700000,2.624
-212640000,2.602
-212580000,2.604
-212520000,2.586
-212460000,2.552
-212400000,2.516
-212340000,2.542
-212280000,2.54
-212220000,2.554
-212160000,2.492
-212100000,2.454
-212040000,2.452
-211980000,2.466
-211920000,2.434
-211860000,2.454
-211800000,2.442
-211740000,2.442
-211680000,2.418
-211620000,2.438
-211560000,2.43
-211500000,2.452
-211440000,2.048
-211380000,1.438
-211320000,2.43
-211260000,2.44
-211200000,2.31
-211140000,1.238
-211080000,2.384
-211020000,2.364
-210960000,1.226
-210900000,2.364
-210840000,2.02
-210780000,1.472
-210720000,2.436
-210660000,1.506
-210600000,1.988
-210540000,2.028
-210480000,1.728
-210420000,1.612
-210360000,2.304
-210300000,1.33
-210240000,2.464
-210180000,1.182
-210120000,2.396
-210060000,0.9
-210000000,0.602
-209940000,0.512
-209880000,0.534
-209820000,0.51
-209760000,0.496
-209700000,0.428
-209640000,0.426
-209580000,0.324
-209520000,0.222
-209460000,1.308
-209400000,1.328
-209340000,1.338
-209280000,1.308
-209220000,1.33
-209160000,1.314
-209100000,1.332
-209040000,1.308
-208980000,1.326
-208920000,1.312
-208860000,1.328
-208800000,1.328
-208740000,1.304
-208680000,1.33
-208620000,1.33
-208560000,1.366
-208500000,1.344
-208440000,1.36
-208380000,1.342
-208320000,1.34
-208260000,1.32
-208200000,1.422
-208140000,1.42
-208080000,2.244
-208020000,4.216
-207960000,4.248
-207900000,2.972
-207840000,1.53
-207780000,1.56
-207720000,1.574
-207660000,1.552
-207600000,1.572
-207540000,1.556
-207480000,1.58
-207420000,1.558
-207360000,1.502
-207300000,1.454
-207240000,1.468
-207180000,1.508
-207120000,1.538
-207060000,1.102
-207000000,0.446
-206940000,0.452
-206880000,0.436
-206820000,0.454
-206760000,0.428
-206700000,0.392
-206640000,0.354
-206580000,0.374
-206520000,0.352
-206460000,0.356
-206400000,0.282
-206340000,0.302
-206280000,0.284
-206220000,0.298
-206160000,0.282
-206100000,0.302
-206040000,0.29
-205980000,0.508
-205920000,0.488
-205860000,0.5
-205800000,0.614
-205740000,0.614
-205680000,0.598
-205620000,0.606
-205560000,0.592
-205500000,0.384
-205440000,0.4
-205380000,0.382
-205320000,0.362
-205260000,0.32
-205200000,0.338
-205140000,0.336
-205080000,0.4
-205020000,0.378
-204960000,0.324
-204900000,0.28
-204840000,0.3
-204780000,0.278
-204720000,0.276
-204660000,0.236
-204600000,0.262
-204540000,0.242
-204480000,0.26
-204420000,0.242
-204360000,0.26
-204300000,0.24
-204240000,0.258
-204180000,0.24
-204120000,0.24
-204060000,0.218
-204000000,0.24
-203940000,0.22
-203880000,0.322
-203820000,0.306
-203760000,0.312
-203700000,0.372
-203640000,0.506
-203580000,0.536
-203520000,0.514
-203460000,0.57
-203400000,0.55
-203340000,0.412
-203280000,0.32
-203220000,0.338
-203160000,0.316
-203100000,0.332
-203040000,0.314
-202980000,0.334
-202920000,0.314
-202860000,0.332
-202800000,0.312
-202740000,0.332
-202680000,0.312
-202620000,0.332
-202560000,0.228
-202500000,0.236
-202440000,0.216
-202380000,0.244
-202320000,0.324
-202260000,0.39
-202200000,0.516
-202140000,0.324
-202080000,0.218
-202020000,0.238
-201960000,0.228
-201900000,0.228
-201840000,0.238
-201780000,0.22
-201720000,0.238
-201660000,0.218
-201600000,0.238
-201540000,0.22
-201480000,0.238
-201420000,1.148
-201360000,1.354
-201300000,1.314
-201240000,1.326
-201180000,1.3
-201120000,1.324
-201060000,1.372
-201000000,1.426
-200940000,1.4
-200880000,1.432
-200820000,1.408
-200760000,1.416
-200700000,1.382
-200640000,1.444
-200580000,1.436
-200520000,1.454
-200460000,1.504
-200400000,1.598
-200340000,1.528
-200280000,1.55
-200220000,1.496
-200160000,1.508
-200100000,1.498
-200040000,1.358
-199980000,1.37
-199920000,1.346
-199860000,1.362
-199800000,1.352
-199740000,1.37
-199680000,1.35
-199620000,1.358
-199560000,1.328
-199500000,1.344
-199440000,1.316
-199380000,1.336
-199320000,1.32
-199260000,1.336
-199200000,1.316
-199140000,1.336
-199080000,1.328
-199020000,1.328
-198960000,1.246
-198900000,1.264
-198840000,1.248
-198780000,1.268
-198720000,1.25
-198660000,1.382
-198600000,1.368
-198540000,1.384
-198480000,1.364
-198420000,1.38
-198360000,1.36
-198300000,1.364
-198240000,1.376
-198180000,1.36
-198120000,1.382
-198060000,1.62
-198000000,1.512
-197940000,1.466
-197880000,1.53
-197820000,1.516
-197760000,1.308
-197700000,1.272
-197640000,1.27
-197580000,0.266
-197520000,0.306
-197460000,0.206
-197400000,0.252
-197340000,0.314
-197280000,0.478
-197220000,0.448
-197160000,0.47
-197100000,0.45
-197040000,0.682
-196980000,1.276
-196920000,1.278
-196860000,1.256
-196800000,1.174
-196740000,0.37
-196680000,0.45
-196620000,0.532
-196560000,1.068
-196500000,1.588
-196440000,1.574
-196380000,1.572
-196320000,1.592
-196260000,1.764
-196200000,1.756
-196140000,1.778
-196080000,1.76
-196020000,1.78
-195960000,1.768
-195900000,1.784
-195840000,1.764
-195780000,1.782
-195720000,1.796
-195660000,1.834
-195600000,1.596
-195540000,1.698
-195480000,1.926
-195420000,2.412
-195360000,2.684
-195300000,2.878
-195240000,2.792
-195180000,2.816
-195120000,2.798
-195060000,2.82
-195000000,3.102
-194940000,3.584
-194880000,3.504
-194820000,3.534
-194760000,3.092
-194700000,2.846
-194640000,2.828
-194580000,2.89
-194520000,2.868
-194460000,2.802
-194400000,2.82
-194340000,2.804
-194280000,2.864
-194220000,2.804
-194160000,2.828
-194100000,2.55
-194040000,2.49
-193980000,2.39
-193920000,2.496
-193860000,2.618
-193800000,2.508
-193740000,2.49
-193680000,2.774
-193620000,2.496
-193560000,2.488
-193500000,2.466
-193440000,2.44
-193380000,2.436
-193320000,2.428
-193260000,2.414
-193200000,2.426
-193140000,2.422
-193080000,2.432
-193020000,2.374
-192960000,2.384
-192900000,2.348
-192840000,3.64
-192780000,3.81
-192720000,3.804
-192660000,3.788
-192600000,3.778
-192540000,2.678
-192480000,2.542
-192420000,2.546
-192360000,2.634
-192300000,2.684
-192240000,2.638
-192180000,2.656
-192120000,2.714
-192060000,2.774
-192000000,2.76
-191940000,2.772
-191880000,2.71
-191820000,2.55
-191760000,1.984
-191700000,1.908
-191640000,1.796
-191580000,1.744
-191520000,1.81
-191460000,1.852
-191400000,1.828
-191340000,1.796
-191280000,1.754
-191220000,1.78
-191160000,1.926
-191100000,1.884
-191040000,1.766
-190980000,1.762
-190920000,1.766
-190860000,1.758
-190800000,1.806
-190740000,1.834
-190680000,1.818
-190620000,1.724
-190560000,1.748
-190500000,1.726
-190440000,1.742
-190380000,1.73
-190320000,1.754
-190260000,1.696
-190200000,1.712
-190140000,1.688
-190080000,1.936
-190020000,1.892
-189960000,1.694
-189900000,1.748
-189840000,1.956
-189780000,1.9
-189720000,1.864
-189660000,1.848
-189600000,1.898
-189540000,1.844
-189480000,2.286
-189420000,2.598
-189360000,2.142
-189300000,1.884
-189240000,2.128
-189180000,2.23
-189120000,2.32
-189060000,2.332
-189000000,2.32
-188940000,2.334
-188880000,2.316
-188820000,2.328
-188760000,2.318
-188700000,2.33
-188640000,2.448
-188580000,2.514
-188520000,2.292
-188460000,2.216
-188400000,2.018
-188340000,2.068
-188280000,2.136
-188220000,1.778
-188160000,1.246
-188100000,1.138
-188040000,1.108
-187980000,1.136
-187920000,1.126
-187860000,1.146
-187800000,1.128
-187740000,1.15
-187680000,1.126
-187620000,1.17
-187560000,3.21
-187500000,4.454
-187440000,4.242
-187380000,4.246
-187320000,4.34
-187260000,4.34
-187200000,4.414
-187140000,5.854
-187080000,5.406
-187020000,4.6
-186960000,4.62
-186900000,4.532
-186840000,3.388
-186780000,3.79
-186720000,3.962
-186660000,5.614
-186600000,5.296
-186540000,4.232
-186480000,1.938
-186420000,1.748
-186360000,1.764
-186300000,1.756
-186240000,1.77
-186180000,1.748
-186120000,1.77
-186060000,1.724
-186000000,1.678
-185940000,1.66
-185880000,1.67
-185820000,1.666
-185760000,1.692
-185700000,1.674
-185640000,1.704
-185580000,1.68
-185520000,1.702
-185460000,1.67
-185400000,1.628
-185340000,1.644
-185280000,1.622
-185220000,1.656
-185160000,1.634
-185100000,1.66
-185040000,1.694
-184980000,1.926
-184920000,1.688
-184860000,1.722
-184800000,1.72
-184740000,1.788
-184680000,2.128
-184620000,2.224
-184560000,2.24
-184500000,2.142
-184440000,2.116
-184380000,3.086
-184320000,3.328
-184260000,3.008
-184200000,2.814
-184140000,3.166
-184080000,2.682
-184020000,2.152
-183960000,2.164
-183900000,2.198
-183840000,2.402
-183780000,2.424
-183720000,2.4
-183660000,2.268
-183600000,2.224
-183540000,2.24
-183480000,2.314
-183420000,1.912
-183360000,1.858
-183300000,1.868
-183240000,1.934
-183180000,1.974
-183120000,1.982
-183060000,1.986
-183000000,1.98
-182940000,1.978
-182880000,1.918
-182820000,1.864
-182760000,1.876
-182700000,1.89
-182640000,1.884
-182580000,1.878
-182520000,1.872
-182460000,1.878
-182400000,1.682
-182340000,1.364
-182280000,1.406
-182220000,1.392
-182160000,1.402
-182100000,1.406
-182040000,1.4
-181980000,1.406
-181920000,1.44
-181860000,1.478
-181800000,1.48
-181740000,1.178
-181680000,0.428
-181620000,0.428
-181560000,0.41
-181500000,0.364
-181440000,0.362
-181380000,0.344
-181320000,0.22
-181260000,0.196
-181200000,0.194
-181140000,0.196
-181080000,0.196
-181020000,0.196
-180960000,0.196
-180900000,0.196
-180840000,0.194
-180780000,0.194
-180720000,0.196
-180660000,0.196
-180600000,0.196
-180540000,0.196
-180480000,0.196
-180420000,0.196
-180360000,0.196
-180300000,0.196
-180240000,0.196
-180180000,0.194
-180120000,0.196
-180060000,0.196
-180000000,0.196
-179940000,0.196
-179880000,0.294
-179820000,0.31
-179760000,0.308
-179700000,0.306
-179640000,0.302
-179580000,0.296
-179520000,0.294
-179460000,0.296
-179400000,0.294
-179340000,0.3
-179280000,0.3
-179220000,0.298
-179160000,0.298
-179100000,0.298
-179040000,0.372
-178980000,0.374
-178920000,0.314
-178860000,0.282
-178800000,0.282
-178740000,0.28
-178680000,0.276
-178620000,0.276
-178560000,0.238
-178500000,0.204
-178440000,0.204
-178380000,0.206
-178320000,0.208
-178260000,0.208
-178200000,0.206
-178140000,0.208
-178080000,0.206
-178020000,0.208
-177960000,0.206
-177900000,0.198
-177840000,0.198
-177780000,0.2
-177720000,0.202
-177660000,0.2
-177600000,0.2
-177540000,0.2
-177480000,0.21
-177420000,0.326
-177360000,0.314
-177300000,0.312
-177240000,0.312
-177180000,0.304
-177120000,0.302
-177060000,0.3
-177000000,0.3
-176940000,0.3
-176880000,0.35
-176820000,0.38
-176760000,0.382
-176700000,0.38
-176640000,0.382
-176580000,0.386
-176520000,0.36
-176460000,0.294
-176400000,0.286
-176340000,0.286
-176280000,0.286
-176220000,0.31
-176160000,0.36
-176100000,0.36
-176040000,0.358
-175980000,0.356
-175920000,0.354
-175860000,0.352
-175800000,0.348
-175740000,0.348
-175680000,0.296
-175620000,0.274
-175560000,0.274
-175500000,0.276
-175440000,0.248
-175380000,0.202
-175320000,0.202
-175260000,0.202
-175200000,0.2
-175140000,0.202
-175080000,0.2
-175020000,0.28
-174960000,0.312
-174900000,0.308
-174840000,0.308
-174780000,0.306
-174720000,0.306
-174660000,0.304
-174600000,0.304
-174540000,0.302
-174480000,0.3
-174420000,0.3
-174360000,0.3
-174300000,0.3
-174240000,0.3
-174180000,0.3
-174120000,0.3
-174060000,0.21
-174000000,0.208
-173940000,0.208
-173880000,0.208
-173820000,0.208
-173760000,0.208
-173700000,0.208
-173640000,0.208
-173580000,0.206
-173520000,0.208
-173460000,0.208
-173400000,0.206
-173340000,0.204
-173280000,0.276
-173220000,0.28
-173160000,0.282
-173100000,0.282
-173040000,0.282
-172980000,0.282
-172920000,0.28
-172860000,0.28
-172800000,0.24
-172740000,0.206
-172680000,0.206
-172620000,0.206
-172560000,0.328
-172500000,0.314
-172440000,0.31
-172380000,0.308
-172320000,0.306
-172260000,0.306
-172200000,0.306
-172140000,0.306
-172080000,0.306
-172020000,0.306
-171960000,0.304
-171900000,0.304
-171840000,0.304
-171780000,0.304
-171720000,0.304
-171660000,0.23
-171600000,0.206
-171540000,0.206
-171480000,0.206
-171420000,0.206
-171360000,0.206
-171300000,0.206
-171240000,0.206
-171180000,0.204
-171120000,0.204
-171060000,0.206
-171000000,0.208
-170940000,0.208
-170880000,0.208
-170820000,0.208
-170760000,0.208
-170700000,0.206
-170640000,0.208
-170580000,0.208
-170520000,0.206
-170460000,0.206
-170400000,0.206
-170340000,0.3
-170280000,0.282
-170220000,0.282
-170160000,0.334
-170100000,0.392
-170040000,0.388
-169980000,0.382
-169920000,0.372
-169860000,0.306
-169800000,0.304
-169740000,0.302
-169680000,0.302
-169620000,0.3
-169560000,0.3
-169500000,0.3
-169440000,0.3
-169380000,0.3
-169320000,0.3
-169260000,0.266
-169200000,0.206
-169140000,0.204
-169080000,0.202
-169020000,0.202
-168960000,0.204
-168900000,0.204
-168840000,0.204
-168780000,0.204
-168720000,0.286
-168660000,0.29
-168600000,0.288
-168540000,0.286
-168480000,0.286
-168420000,0.286
-168360000,0.288
-168300000,0.288
-168240000,0.288
-168180000,0.288
-168120000,0.288
-168060000,0.288
-168000000,0.288
-167940000,0.286
-167880000,0.284
-167820000,0.284
-167760000,0.284
-167700000,0.35
-167640000,0.394
-167580000,0.386
-167520000,0.384
-167460000,0.384
-167400000,0.424
-167340000,0.452
-167280000,0.396
-167220000,0.378
-167160000,0.378
-167100000,0.376
-167040000,0.376
-166980000,0.374
-166920000,0.36
-166860000,0.298
-166800000,0.222
-166740000,0.204
-166680000,0.202
-166620000,0.202
-166560000,0.204
-166500000,0.206
-166440000,0.206
-166380000,0.206
-166320000,0.206
-166260000,0.206
-166200000,0.204
-166140000,0.204
-166080000,0.204
-166020000,0.204
-165960000,0.204
-165900000,0.204
-165840000,0.204
-165780000,0.204
-165720000,0.204
-165660000,0.204
-165600000,0.206
-165540000,0.204
-165480000,0.202
-165420000,0.204
-165360000,0.206
-165300000,0.208
-165240000,0.324
-165180000,0.318
-165120000,0.314
-165060000,0.312
-165000000,0.312
-164940000,0.31
-164880000,0.308
-164820000,0.306
-164760000,0.306
-164700000,0.306
-164640000,0.304
-164580000,0.304
-164520000,0.304
-164460000,0.304
-164400000,0.24
-164340000,0.21
-164280000,0.302
-164220000,0.286
-164160000,0.286
-164100000,0.286
-164040000,0.286
-163980000,0.286
-163920000,0.284
-163860000,0.28
-163800000,0.21
-163740000,0.208
-163680000,0.208
-163620000,0.208
-163560000,0.208
-163500000,0.21
-163440000,0.21
-163380000,0.212
-163320000,0.21
-163260000,0.21
-163200000,0.21
-163140000,0.21
-163080000,0.21
-163020000,0.208
-162960000,0.21
-162900000,0.21
-162840000,0.276
-162780000,0.322
-162720000,0.32
-162660000,0.318
-162600000,0.316
-162540000,0.314
-162480000,0.31
-162420000,0.31
-162360000,0.31
-162300000,0.308
-162240000,0.308
-162180000,0.308
-162120000,0.308
-162060000,0.308
-162000000,0.262
-161940000,0.21
-161880000,0.21
-161820000,0.208
-161760000,0.206
-161700000,0.208
-161640000,0.208
-161580000,0.208
-161520000,0.208
-161460000,0.208
-161400000,0.208
-161340000,0.206
-161280000,0.206
-161220000,0.204
-161160000,0.226
-161100000,0.284
-161040000,0.284
-160980000,0.284
-160920000,0.282
-160860000,0.282
-160800000,0.282
-160740000,0.28
-160680000,0.27
-160620000,0.206
-160560000,0.208
-160500000,0.26
-160440000,0.318
-160380000,0.406
-160320000,0.404
-160260000,0.4
-160200000,0.398
-160140000,0.396
-160080000,0.394
-160020000,0.394
-159960000,0.392
-159900000,0.392
-159840000,0.39
-159780000,0.388
-159720000,0.388
-159660000,0.384
-159600000,0.366
-159540000,0.286
-159480000,0.284
-159420000,0.286
-159360000,0.286
-159300000,0.284
-159240000,0.282
-159180000,0.284
-159120000,0.282
-159060000,0.228
-159000000,0.206
-158940000,0.206
-158880000,0.208
-158820000,0.208
-158760000,0.208
-158700000,0.208
-158640000,0.208
-158580000,0.206
-158520000,0.206
-158460000,0.206
-158400000,0.208
-158340000,0.206
-158280000,0.206
-158220000,0.208
-158160000,0.208
-158100000,0.206
-158040000,0.206
-157980000,0.262
-157920000,0.338
-157860000,0.39
-157800000,0.388
-157740000,0.386
-157680000,0.384
-157620000,0.38
-157560000,0.378
-157500000,0.376
-157440000,0.356
-157380000,0.302
-157320000,0.302
-157260000,0.302
-157200000,0.3
-157140000,0.266
-157080000,0.208
-157020000,0.208
-156960000,0.21
-156900000,0.21
-156840000,0.21
-156780000,0.208
-156720000,0.21
-156660000,0.23
-156600000,0.228
-156540000,0.214
-156480000,0.208
-156420000,0.208
-156360000,0.208
-156300000,0.208
-156240000,0.208
-156180000,0.206
-156120000,0.206
-156060000,0.206
-156000000,0.206
-155940000,0.208
-155880000,0.206
-155820000,0.206
-155760000,0.208
-155700000,0.206
-155640000,0.206
-155580000,0.206
-155520000,0.274
-155460000,0.316
-155400000,0.314
-155340000,0.312
-155280000,0.312
-155220000,0.31
-155160000,0.308
-155100000,0.306
-155040000,0.304
-154980000,0.304
-154920000,0.302
-154860000,0.302
-154800000,0.302
-154740000,0.3
-154680000,0.262
-154620000,0.282
-154560000,1.162
-154500000,1.4
-154440000,1.384
-154380000,1.38
-154320000,1.368
-154260000,1.366
-154200000,1.332
-154140000,1.308
-154080000,1.3
-154020000,1.298
-153960000,1.292
-153900000,1.292
-153840000,1.298
-153780000,1.296
-153720000,1.298
-153660000,1.298
-153600000,1.296
-153540000,1.292
-153480000,1.298
-153420000,1.296
-153360000,1.304
-153300000,1.3
-153240000,1.296
-153180000,1.302
-153120000,1.306
-153060000,1.398
-153000000,1.404
-152940000,1.394
-152880000,1.39
-152820000,0.926
-152760000,0.308
-152700000,0.308
-152640000,0.31
-152580000,0.308
-152520000,0.31
-152460000,0.308
-152400000,0.31
-152340000,0.306
-152280000,0.28
-152220000,0.21
-152160000,0.276
-152100000,0.3
-152040000,0.296
-151980000,0.294
-151920000,0.29
-151860000,0.292
-151800000,0.294
-151740000,0.292
-151680000,0.294
-151620000,0.292
-151560000,0.292
-151500000,0.294
-151440000,0.296
-151380000,0.34
-151320000,0.37
-151260000,0.374
-151200000,0.376
-151140000,0.372
-151080000,0.372
-151020000,0.37
-150960000,0.366
-150900000,0.318
-150840000,0.294
-150780000,0.294
-150720000,0.232
-150660000,0.218
-150600000,0.332
-150540000,0.326
-150480000,0.32
-150420000,0.32
-150360000,0.32
-150300000,0.318
-150240000,0.316
-150180000,0.314
-150120000,0.31
-150060000,0.308
-150000000,0.306
-149940000,0.308
-149880000,0.31
-149820000,0.284
-149760000,0.214
-149700000,0.214
-149640000,0.212
-149580000,0.212
-149520000,0.212
-149460000,0.214
-149400000,0.214
-149340000,0.212
-149280000,0.214
-149220000,0.21
-149160000,0.21
-149100000,0.208
-149040000,0.206
-148980000,0.206
-148920000,0.206
-148860000,0.206
-148800000,0.208
-148740000,0.208
-148680000,0.206
-148620000,0.206
-148560000,0.206
-148500000,0.206
-148440000,0.204
-148380000,0.202
-148320000,0.202
-148260000,0.202
-148200000,0.246
-148140000,0.316
-148080000,0.33
-148020000,0.384
-147960000,0.386
-147900000,0.388
-147840000,0.392
-147780000,0.564
-147720000,1.552
-147660000,1.566
-147600000,5.17
-147540000,5.208
-147480000,4.466
-147420000,3.878
-147360000,2.46
-147300000,3.434
-147240000,1.664
-147180000,0.788
-147120000,0.974
-147060000,1.004
-147000000,1.004
-146940000,1.002
-146880000,1
-146820000,0.996
-146760000,1
-146700000,1.006
-146640000,1.002
-146580000,0.996
-146520000,0.99
-146460000,0.994
-146400000,1
-146340000,1.01
-146280000,1.022
-146220000,1.016
-146160000,1.02
-146100000,1.022
-146040000,1.016
-145980000,1.008
-145920000,1.01
-145860000,1.016
-145800000,1.012
-145740000,1.374
-145680000,1.452
-145620000,1.398
-145560000,1.388
-145500000,1.386
-145440000,1.398
-145380000,1.394
-145320000,1.392
-145260000,1.404
-145200000,1.396
-145140000,1.53
-145080000,1.568
-145020000,1.58
-144960000,1.656
-144900000,1.578
-144840000,1.488
-144780000,1.498
-144720000,1.444
-144660000,2.354
-144600000,2.96
-144540000,2.864
-144480000,2.762
-144420000,2.818
-144360000,2.896
-144300000,2.896
-144240000,2.912
-144180000,2.978
-144120000,2.984
-144060000,2.942
-144000000,2.96
-143940000,2.932
-143880000,3.004
-143820000,3.278
-143760000,4.282
-143700000,4.19
-143640000,2.916
-143580000,2.948
-143520000,3.162
-143460000,3.25
-143400000,3.282
-143340000,2.968
-143280000,3.594
-143220000,3.19
-143160000,3.2
-143100000,3.136
-143040000,2.956
-142980000,2.548
-142920000,2.056
-142860000,2.012
-142800000,2.016
-142740000,2.012
-142680000,2.01
-142620000,3.692
-142560000,4.196
-142500000,4.22
-142440000,4.202
-142380000,4.158
-142320000,4.098
-142260000,4.066
-142200000,4.088
-142140000,4.126
-142080000,4.124
-142020000,4.08
-141960000,4.072
-141900000,3.476
-141840000,1.91
-141780000,1.904
-141720000,1.914
-141660000,1.894
-141600000,2.462
-141540000,4.054
-141480000,4.026
-141420000,4.016
-141360000,3.15
-141300000,1.718
-141240000,1.52
-141180000,1.466
-141120000,1.45
-141060000,1.36
-141000000,1.348
-140940000,1.346
-140880000,1.432
-140820000,1.466
-140760000,1.46
-140700000,1.458
-140640000,1.452
-140580000,1.446
-140520000,1.458
-140460000,1.456
-140400000,1.448
-140340000,1.442
-140280000,1.44
-140220000,1.45
-140160000,1.446
-140100000,1.444
-140040000,1.444
-139980000,1.378
-139920000,1.346
-139860000,1.346
-139800000,1.34
-139740000,1.34
-139680000,1.326
-139620000,1.332
-139560000,1.338
-139500000,1.348
-139440000,1.368
-139380000,1.386
-139320000,1.384
-139260000,1.404
-139200000,1.422
-139140000,1.408
-139080000,1.392
-139020000,1.388
-138960000,1.382
-138900000,1.314
-138840000,1.3
-138780000,1.292
-138720000,1.332
-138660000,1.322
-138600000,1.312
-138540000,1.31
-138480000,1.34
-138420000,1.428
-138360000,1.432
-138300000,1.43
-138240000,1.39
-138180000,1.422
